Name,Slug,SKU,Manufacturer URL,Main Image URL,Gallery URL 1,Gallery URL 2,Gallery URL 3,Gallery URL 4,Brand,Brand Name,Model,Short Description,Category,Category Text,Subcategory,Subcategory Text,ST1 Label,ST1 Value,ST1 Details,ST2 Label,ST2 Value,ST2 Details,ST3 Label,ST3 Value,ST3 Details,Featured,App 01 Title,App 01 Details,App 02 Title,App 02 Details,App 03 Title,App 03 Details,Q1,A1,Q2,A2,Q3,A3,C1 Title,C1 Details,C2 Title,C2 Details,C3 Title,C3 Details,From field: Brand Name,From field: Brand Name 2
6.906-641.0,kaercher-6-906-641-0,6.906-641.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-641.0,https://s1.kaercher-media.com/mam/69066410/mainproduct/23773/d0.jpg,https://s1.kaercher-media.com/mam/69066410/mainproduct/23773/d1.jpg,,,,Karcher,Karcher, Roller brush black M,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-400.0,kaercher-4-762-400-0,4.762-400.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-400.0,https://s1.kaercher-media.com/mam/47620000/mainproduct/48288/d3.jpg,https://s1.kaercher-media.com/mam/47624020/mainproduct/38057/d3.jpg,,,,Karcher,Karcher, Roller brush packaged,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-488.0,kaercher-4-762-488-0,4.762-488.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-488.0,https://s1.kaercher-media.com/mam/47624880/mainproduct/23785/d0.jpg,https://s1.kaercher-media.com/mam/47624880/mainproduct/23785/d1.jpg,,,,Karcher,Karcher, Roller brush red,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-642.0,kaercher-6-906-642-0,6.906-642.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-642.0,https://s1.kaercher-media.com/mam/69066420/mainproduct/23785/d0.jpg,https://s1.kaercher-media.com/mam/69066420/mainproduct/23785/d1.jpg,,,,Karcher,Karcher, Roller brush red,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-644.0,kaercher-6-906-644-0,6.906-644.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-644.0,https://s1.kaercher-media.com/mam/69066440/mainproduct/23785/d0.jpg,https://s1.kaercher-media.com/mam/69066440/mainproduct/23785/d1.jpg,,,,Karcher,Karcher, Roller brush red,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-587.0,kaercher-6-907-587-0,6.907-587.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-587.0,https://s1.kaercher-media.com/mam/69075870/mainproduct/78083/d0.jpg,https://s1.kaercher-media.com/mam/69075870/mainproduct/78083/d1.jpg,,,,Karcher,Karcher, Round brush blue Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-541.0,kaercher-6-907-541-0,6.907-541.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-541.0,https://s1.kaercher-media.com/mam/69075410/mainproduct/72262/d0.jpg,https://s1.kaercher-media.com/mam/69075410/mainproduct/72262/d1.jpg,,,,Karcher,Karcher, Round brush brass,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-588.0,kaercher-6-907-588-0,6.907-588.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-588.0,https://s1.kaercher-media.com/mam/69075880/mainproduct/78079/d0.jpg,https://s1.kaercher-media.com/mam/69075880/mainproduct/78079/d1.jpg,,,,Karcher,Karcher, Round brush green Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-540.0,kaercher-6-907-540-0,6.907-540.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-540.0,https://s1.kaercher-media.com/mam/69075400/mainproduct/72260/d0.jpg,https://s1.kaercher-media.com/mam/69075400/mainproduct/72260/d1.jpg,,,,Karcher,Karcher, Round brush Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-590.0,kaercher-6-907-590-0,6.907-590.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-590.0,https://s1.kaercher-media.com/mam/69075900/mainproduct/78085/d0.jpg,https://s1.kaercher-media.com/mam/69075900/mainproduct/78085/d1.jpg,,,,Karcher,Karcher, Round brush red Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-539.0,kaercher-6-907-539-0,6.907-539.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-539.0,https://s1.kaercher-media.com/mam/69075390/mainproduct/72258/d0.jpg,https://s1.kaercher-media.com/mam/69075390/mainproduct/72258/d1.jpg,,,,Karcher,Karcher, Round brush stainless steel,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-589.0,kaercher-6-907-589-0,6.907-589.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-589.0,https://s1.kaercher-media.com/mam/69075890/mainproduct/78081/d0.jpg,https://s1.kaercher-media.com/mam/69075890/mainproduct/78081/d1.jpg,,,,Karcher,Karcher, Round brush yellow Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.900-517.0,kaercher-6-900-517-0,6.900-517.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.900-517.0,https://s1.kaercher-media.com/mam/69005190/mainproduct/28048/d3.jpg,https://s1.kaercher-media.com/mam/69005140/mainproduct/23768/d3.jpg,,,,Karcher,Karcher, Rubber lip,"Set lamele de cauciuc pentru aspirarea lichidelor – componente de uzură esențiale pentru mașinile de spălat-uscat pardoseli, înlocuire rapidă fără unelte.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.900-518.0,kaercher-6-900-518-0,6.900-518.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.900-518.0,https://s1.kaercher-media.com/mam/69005190/mainproduct/28048/d3.jpg,https://s1.kaercher-media.com/mam/69005140/mainproduct/23768/d3.jpg,,,,Karcher,Karcher, Rubber lip,"Set lamele de cauciuc pentru aspirarea lichidelor – componente de uzură esențiale pentru mașinile de spălat-uscat pardoseli, înlocuire rapidă fără unelte.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.905-877.0,kaercher-6-905-877-0,6.905-877.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.905-877.0,https://s1.kaercher-media.com/mam/69074080/mainproduct/112791/d3.jpg,https://s1.kaercher-media.com/mam/47632440/mainproduct/33526/d3.jpg,,,,Karcher,Karcher, Rubber lip set only for replacement,"Set lamele de cauciuc pentru aspirarea lichidelor – componente de uzură esențiale pentru mașinile de spălat-uscat pardoseli, înlocuire rapidă fără unelte.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-010.0,kaercher-2-889-010-0,2.889-010.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-010.0,https://s1.kaercher-media.com/mam/28890100/mainproduct/60134/d0.jpg,https://s1.kaercher-media.com/mam/28890100/mainproduct/60134/d1.jpg,,,,Karcher,Karcher, Rubber strip 150mm,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-007.0,kaercher-2-889-007-0,2.889-007.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-007.0,https://s1.kaercher-media.com/mam/28890070/mainproduct/60136/d0.jpg,https://s1.kaercher-media.com/mam/28890070/mainproduct/60136/d1.jpg,,,,Karcher,Karcher, Rubber strip 300mm,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.903-063.0,kaercher-6-903-063-0,6.903-063.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.903-063.0,https://s1.kaercher-media.com/mam/69038630/mainproduct/50983/d3.jpg,https://s1.kaercher-media.com/mam/69030330/mainproduct/28112/d3.jpg,,,,Karcher,Karcher, Rubber strip set,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-183.0,kaercher-2-889-183-0,2.889-183.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-183.0,https://s1.kaercher-media.com/mam/28891830/mainproduct/ad2d197e-9df5-44fb-9344-7862e4303c16/d0.jpg,https://s1.kaercher-media.com/mam/28891830/mainproduct/ad2d197e-9df5-44fb-9344-7862e4303c16/d1.jpg,,,,Karcher,Karcher, Safety filter bag 5 piece NT 30/1,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-184.0,kaercher-2-889-184-0,2.889-184.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-184.0,https://s1.kaercher-media.com/mam/28891840/mainproduct/6c2b6a70-3c30-4951-aeae-f774f298079f/d0.jpg,https://s1.kaercher-media.com/mam/28891840/mainproduct/6c2b6a70-3c30-4951-aeae-f774f298079f/d1.jpg,,,,Karcher,Karcher, Safety filter bag 5 piece NT 40/1 + NT 5,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.904-420.0,kaercher-6-904-420-0,6.904-420.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.904-420.0,https://s1.kaercher-media.com/mam/69044200/mainproduct/28079/d0.jpg,https://s1.kaercher-media.com/mam/69044200/mainproduct/28079/d1.jpg,,,,Karcher,Karcher, Safety filter bag 5 Stck.,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-581.0,kaercher-6-907-581-0,6.907-581.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-581.0,https://s1.kaercher-media.com/mam/69075410/mainproduct/72262/d3.jpg,https://s1.kaercher-media.com/mam/69075870/mainproduct/78083/d3.jpg,,,,Karcher,Karcher, Safety filter bag 5 Stck.,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.071-252.0,kaercher-4-071-252-0,4.071-252.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.071-252.0,https://s1.kaercher-media.com/mam/28633030/mainproduct/167499/d0.jpg,https://s1.kaercher-media.com/mam/11001300/mainproduct/d306ec1a-1aef-462c-90e9-5a99c134aef9/d0.jpg,,,,Karcher,Karcher, Service Box,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-677.0,kaercher-6-907-677-0,6.907-677.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-677.0,https://s1.kaercher-media.com/mam/69076710/mainproduct/e859a250-f3b8-47e8-b7ce-7b635d9a9426/d3.jpg,https://s1.kaercher-media.com/mam/69072770/mainproduct/158291/d3.jpg,,,,Karcher,Karcher, Set filter bag fleece 35l 5 St. verpackt,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-478.0,kaercher-6-907-478-0,6.907-478.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-478.0,https://s1.kaercher-media.com/mam/69074780/mainproduct/62550/d0.jpg,https://s1.kaercher-media.com/mam/69074780/mainproduct/62550/d1.jpg,,,,Karcher,Karcher, Filter bags-fleece 5x NT,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-479.0,kaercher-6-907-479-0,6.907-479.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-479.0,https://s1.kaercher-media.com/mam/69074790/mainproduct/62550/d0.jpg,https://s1.kaercher-media.com/mam/69074790/mainproduct/62550/d1.jpg,,,,Karcher,Karcher, Filter bags-fleece 5x NT,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-480.0,kaercher-6-907-480-0,6.907-480.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-480.0,https://s1.kaercher-media.com/mam/69074800/mainproduct/62550/d0.jpg,https://s1.kaercher-media.com/mam/69074800/mainproduct/62550/d1.jpg,,,,Karcher,Karcher, Filter bags-fleece 5x NT,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-294.0,kaercher-2-889-294-0,2.889-294.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-294.0,https://s1.kaercher-media.com/mam/28892940/mainproduct/152597/d0.jpg,https://s1.kaercher-media.com/mam/28892940/mainproduct/152597/d1.jpg,,,,Karcher,Karcher, Set HEPA T 10/1,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-310.0,kaercher-2-889-310-0,2.889-310.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-310.0,https://s1.kaercher-media.com/mam/28893100/mainproduct/375c7ea7-7001-4923-8d73-b857c6b452d3/d0.jpg,https://s1.kaercher-media.com/mam/28893100/mainproduct/375c7ea7-7001-4923-8d73-b857c6b452d3/d1.jpg,,,,Karcher,Karcher, Set HEPA T 11/1,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.863-011.0,kaercher-2-863-011-0,2.863-011.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.863-011.0,https://s1.kaercher-media.com/mam/28630110/mainproduct/60120/d0.jpg,https://s1.kaercher-media.com/mam/28630110/mainproduct/60120/d1.jpg,,,,Karcher,Karcher, Set round brush,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.863-008.0,kaercher-2-863-008-0,2.863-008.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.863-008.0,https://s1.kaercher-media.com/mam/28630080/mainproduct/60128/d0.jpg,https://s1.kaercher-media.com/mam/28630080/mainproduct/60128/d1.jpg,,,,Karcher,Karcher, Set round brush brass,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.863-009.0,kaercher-2-863-009-0,2.863-009.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.863-009.0,https://s1.kaercher-media.com/mam/28630090/mainproduct/60126/d0.jpg,https://s1.kaercher-media.com/mam/28630090/mainproduct/60126/d1.jpg,,,,Karcher,Karcher, Set round brush Pekalon,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.863-007.0,kaercher-2-863-007-0,2.863-007.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.863-007.0,https://s1.kaercher-media.com/mam/28630070/mainproduct/60130/d0.jpg,https://s1.kaercher-media.com/mam/28630070/mainproduct/60130/d1.jpg,,,,Karcher,Karcher, Set round brush stainless steel,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.889-126.0,kaercher-2-889-126-0,2.889-126.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.889-126.0,https://s1.kaercher-media.com/mam/28891290/mainproduct/76512/d3.jpg,https://s1.kaercher-media.com/mam/28891960/mainproduct/48939/d3.jpg,,,,Karcher,Karcher, Set steering rollers,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.900-698.0,kaercher-6-900-698-0,6.900-698.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.900-698.0,https://s1.kaercher-media.com/mam/69069800/mainproduct/25350/d3.jpg,,,,,Karcher,Karcher, Waste bag 10STK,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-391.0,kaercher-2-644-391-0,2.644-391.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-391.0,https://s1.kaercher-media.com/mam/26443910/mainproduct/921535bc-473e-4237-85a2-5a9626db0409/d0.jpg,https://s1.kaercher-media.com/mam/26443910/mainproduct/921535bc-473e-4237-85a2-5a9626db0409/d1.jpg,,,,Karcher,Karcher, Add-on kit equipment management Plug-in,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-002.0,kaercher-4-119-002-0,4.119-002.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-002.0,https://s1.kaercher-media.com/mam/41190020/mainproduct/216431/d0.jpg,https://s1.kaercher-media.com/mam/41190020/mainproduct/216431/d1.jpg,,,,Karcher,Karcher, Pistol Classic TR 155°C,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-843.0,kaercher-4-760-843-0,4.760-843.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-843.0,https://s1.kaercher-media.com/mam/47608430/mainproduct/193656/d0.jpg,https://s1.kaercher-media.com/mam/47608430/mainproduct/193656/d1.jpg,,,,Karcher,Karcher, Pistol Classic M 155°C,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-003.0,kaercher-4-119-003-0,4.119-003.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-003.0,https://s1.kaercher-media.com/mam/41190030/mainproduct/dea6d699-4888-48be-8621-e38344517b27/d0.jpg,https://s1.kaercher-media.com/mam/41190030/mainproduct/dea6d699-4888-48be-8621-e38344517b27/d1.jpg,,,,Karcher,Karcher, Jet pipe Classic TR 840mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-008.0,kaercher-4-119-008-0,4.119-008.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-008.0,https://s1.kaercher-media.com/mam/41190080/mainproduct/97225bc0-c2c5-4732-bc32-8f2984775d53/d0.jpg,https://s1.kaercher-media.com/mam/41190080/mainproduct/97225bc0-c2c5-4732-bc32-8f2984775d53/d1.jpg,,,,Karcher,Karcher, Jet pipe Classic TR 1050mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-009.0,kaercher-4-119-009-0,4.119-009.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-009.0,https://s1.kaercher-media.com/mam/41190090/mainproduct/c2ee973e-5fa2-494b-bfe3-96af7fd012a8/d0.jpg,https://s1.kaercher-media.com/mam/41190090/mainproduct/c2ee973e-5fa2-494b-bfe3-96af7fd012a8/d1.jpg,,,,Karcher,Karcher, Jet pipe Classic TR 600mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-013.0,kaercher-4-119-013-0,4.119-013.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-013.0,https://s1.kaercher-media.com/mam/41190030/mainproduct/dea6d699-4888-48be-8621-e38344517b27/d3.jpg,,,,,Karcher,Karcher, Jet pipe Classic TR 100mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-014.0,kaercher-4-119-014-0,4.119-014.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-014.0,https://s1.kaercher-media.com/mam/41190040/mainproduct/ce3f59c7-dab7-4bb9-8554-8f0e3eafebef/d3.jpg,,,,,Karcher,Karcher, Jet pipe Classic TR 200mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.119-015.0,kaercher-4-119-015-0,4.119-015.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.119-015.0,https://s1.kaercher-media.com/mam/41180150/mainproduct/75631/d3.jpg,https://s1.kaercher-media.com/mam/41190050/mainproduct/9bfe4a5e-d75b-4405-95ed-88361db6f8d6/d3.jpg,,,,Karcher,Karcher, Jet pipe Classic TR 400mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-855.0,kaercher-4-760-855-0,4.760-855.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-855.0,https://s1.kaercher-media.com/mam/47608550/mainproduct/7badaf9a-a3d0-4a52-af49-af4f863ee88f/d0.jpg,https://s1.kaercher-media.com/mam/47608550/mainproduct/7badaf9a-a3d0-4a52-af49-af4f863ee88f/d1.jpg,,,,Karcher,Karcher, Jet pipe Classic M 1050mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-856.0,kaercher-4-760-856-0,4.760-856.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-856.0,https://s1.kaercher-media.com/mam/47608550/mainproduct/7badaf9a-a3d0-4a52-af49-af4f863ee88f/d3.jpg,,,,,Karcher,Karcher, Jet pipe Classic M 600mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-887.0,kaercher-4-760-887-0,4.760-887.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-887.0,https://s1.kaercher-media.com/mam/47608800/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Jet pipe Classic M 200mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
